0,1,2,3,4,5,6,7,8
1.8672689642305669,0.434120197502225,-0.34358302325181445,0.6772118033740229,-2.149410701684316,0.6945483277169013,1.8988119403762314,1.83053368137098,1.5103646013561247
-0.9228704868236177,-0.5403123799469736,1.420062704041452,0.6772118033740229,0.03819890714271378,-1.1029142108636683,-1.0108142979060097,-0.9929621100209299,-0.9972094931945696
-1.0277629473895644,-0.5403123799469736,0.24429888584594098,1.8364341756341416,-0.6674816118337488,-0.6535485762185258,-1.179875149671644,-1.1632682053747272,-1.227791019130266
2.685430156644952,0.434120197502225,0.8321807949436965,-0.4820105688860958,-2.0788426497866737,1.1439139623620438,2.3615047978400745,2.3414519674323726,1.9859389985984979
-1.0277629473895644,0.434120197502225,0.24429888584594098,0.6772118033740229,-0.17350524855022295,0.6945483277169013,-1.2332627870713186,-1.2618664711058736,-1.2566137098722279
-0.35645119976750506,-0.5403123799469736,0.8321807949436965,-0.4820105688860958,-0.032369144754928456,-1.1029142108636683,-0.20110179734428504,-0.1593585906576045,-0.19017415241963337
0.1889895951754183,-0.5403123799469736,-0.34358302325181445,0.6772118033740229,-0.17350524855022295,-1.1029142108636683,0.3950601536187428,0.42326752502644066,0.38627966241960665
-0.20960175497517963,0.434120197502225,-0.34358302325181445,0.09760061724396356,-0.9497538194243327,1.1439139623620438,-0.005347126878812636,-0.03386988881796355,-0.1325287709357093
-0.04177381806966461,1.4085527749514237,-0.34358302325181445,0.09760061724396356,-0.8086177156290382,-0.20418294157338343,0.19040754358665898,0.23503447226698004,0.11246410037096764
0.25192507151498644,1.4085527749514237,-1.5193468414473252,-0.4820105688860958,1.3789918931979965,-0.20418294157338343,0.341672516219069,0.42326752502644066,0.5592158068713788
-0.8599350104840496,0.434120197502225,-0.9314649323495698,0.6772118033740229,0.5321752704262396,1.1439139623620438,-0.9752225396395602,-0.957108195209604,-0.9107414209686835
-0.5872146130125879,-2.489177534845371,1.420062704041452,1.8364341756341416,-0.9497538194243327,3.840107770232898,-0.423550286509594,-0.4820438239595365,-0.5504577866941585
-0.6081931051257773,-0.5403123799469736,-1.5193468414473252,-1.061621755016155,-0.7380496637313909,-0.6535485762185258,-0.49473380304249287,-0.4820438239595365,-0.5648691320651398
0.41975300842050123,0.434120197502225,0.24429888584594098,-1.6412329411462143,-0.2440733004478702,0.6945483277169013,0.6531004010505012,0.5846101416774067,0.5880384976133408
1.0910647560425608,1.4085527749514237,-0.34358302325181445,-1.6412329411462143,0.46160721852859227,0.24518269307175897,1.097997379381119,1.1403458212529571,1.178903657823562
0.41975300842050123,-2.489177534845371,-0.9314649323495698,-0.4820105688860958,-4.478156414306645,2.0426452316523287,0.795467434116299,0.763879715734036,0.17010948185489172
1.4896561061931586,1.4085527749514237,0.24429888584594098,0.6772118033740229,-2.0082745978890264,1.1439139623620438,1.5428943577117369,1.624373671205856,1.2653717300494476
-1.0906984237291326,1.4085527749514237,-0.9314649323495698,1.8364341756341416,-1.2320260270149168,-0.6535485762185258,-1.3133442431708298,-1.3066838646200307,-1.4151385089530188
-0.7550425499181028,0.434120197502225,-0.9314649323495698,0.6772118033740229,-0.9497538194243327,0.6945483277169013,-0.7171822922078018,-0.7509481850444801,-0.8242733487427975
1.1959572166085077,1.4085527749514237,1.420062704041452,-0.4820105688860958,0.3204711147333028,0.6945483277169013,1.186976775047243,1.2837614804982607,1.2797830754204282
-1.048741439502754,-0.5403123799469736,-1.5193468414473252,-1.061621755016155,0.1793350109380083,-2.001645480153953,-1.2510586662045429,-1.243939513700211,-1.227791019130266
-1.048741439502754,0.434120197502225,0.24429888584594098,1.256822989504082,-0.7380496637313909,0.6945483277169013,-1.2154669079380935,-1.2618664711058736,-1.2998477459851707
-0.16764477074880088,1.4085527749514237,0.24429888584594098,-0.4820105688860958,-1.4437301827078535,-0.6535485762185258,0.08363226878731062,0.13643620653583372,-0.06047204408080455
0.4407315005336906,-0.5403123799469736,0.24429888584594098,0.6772118033740229,-0.10293719665257571,-0.20418294157338343,0.6264065823506647,0.60253709908307,0.6024498429843216
0.20996808728860766,-1.5147449573961722,-0.34358302325181445,-1.061621755016155,0.8144474780168235,-0.20418294157338343,0.3060807579526195,0.3515596954037889,0.42951369853254934
1.5316130904195373,1.4085527749514237,-0.34358302325181445,0.09760061724396356,1.0261516337097654,0.24518269307175897,1.4183232037791642,1.4002867036350695,1.553598637469068
0.46170999264687995,0.434120197502225,-0.34358302325181445,-0.4820105688860958,0.5321752704262396,0.24518269307175897,0.6531004010505012,0.5935736203802388,0.688917915210207
-0.20960175497517963,-0.5403123799469736,-1.5193468414473252,-0.4820105688860958,0.6027433223238868,-0.20418294157338343,-0.09432652254493668,-0.05179684622362688,-0.002826662596880487
